臣	2663
葛	2664
沦	2665
喘	2666
惋	2667
督	2668
绣	2669
龟	2670
恳	2671
尿	2672
寫	2673
阱	2674
嫩	2675
揉	2676
卧	2677
蓉	2678
拧	2679
忐	2680
忑	2681
柄	2682
吋	2683
孽	2684
巩	2685
槽	2686
曰	2687
趟	2688
渲	2689
酱	2690
妄	2691
＜	2692
＞	2693
癌	2694
Ｐ	2695
栩	2696
哗	2697
阎	2698
卢	2699
冥	2700
狮	2701
遂	2702
磕	2703
绊	2704
妥	2705
坤	2706
荧	2707
砂	2708
虹	2709
﹐	2710
卦	2711
雇	2712
轰	2713
裸	2714
咒	2715
煞	2716
歇	2717
圖	2718
捡	2719
選	2720
牟	2721
渗	2722
盤	2723
朽	2724
甥	2725
勿	2726
唠	2727
╰	2728
乖	2729
祯	2730
嘘	2731
瑾	2732
腰	2733
錄	2734
嗡	2735
悄	2736
陀	2737
贡	2738
膀	2739
涛	2740
遵	2741
淳	2742
酥	2743
澜	2744
尹	2745
箭	2746
妒	2747
玮	2748
辟	2749
統	2750
懵	2751
犀	2752
磅	2753
損	2754
導	2755
雙	2756
體	2757
赘	2758
渡	2759
⊙	2760
弓	2761
媽	2762
椅	2763
宕	2764
樫	2765
Ｏ	2766
黔	2767
姥	2768
蒸	2769
に	2770
鸦	2771
娇	2772
蜗	2773
扒	2774
鑫	2775
搁	2776
庚	2777
熏	2778
剽	2779
贾	2780
焉	2781
仕	2782
叮	2783
锰	2784
贬	2785
竿	2786
肮	2787
熱	2788
順	2789
玻	2790
$	2791
嘎	2792
锯	2793
抠	2794
庞	2795
侏	2796
梳	2797
溜	2798
饼	2799
瞅	2800
骊	2801
匠	2802
妃	2803
棱	2804
碳	2805
毋	2806
懊	2807
枣	2808
／	2809
赎	2810
卒	2811
柳	2812
桩	2813
琼	2814
尧	2815
慌	2816
醛	2817
Ｚ	2818
兑	2819
闯	2820
翰	2821
務	2822
鲤	2823
畫	2824
兒	2825
備	2826
咳	2827
缕	2828
狄	2829
睿	2830
間	2831
}	2832
沐	2833
眩	2834
啃	2835
栾	2836
疙	2837
瘩	2838
胁	2839
烘	2840
姊	2841
岳	2842
喳	2843
歧	2844
迄	2845
蜡	2846
罚	2847
埙	2848
箜	2849
篌	2850
毯	2851
辐	2852
赅	2853
鞋	2854
祢	2855
狭	2856
褪	2857
剥	2858
胭	2859
è	2860
钦	2861
诀	2862
垮	2863
悖	2864
刹	2865
敛	2866
笼	2867
隻	2868
丛	2869
壤	2870
褶	2871
弋	2872
納	2873
挫	2874
魁	2875
盐	2876
觅	2877
難	2878
飛	2879
輪	2880
Ｑ	2881
忌	2882
牡	2883
吼	2884
棠	2885
羁	2886
谊	2887
倚	2888
鸽	2889
醋	2890
杭	2891
骇	2892
捕	2893
缥	2894
缈	2895
嵌	2896
扛	2897
谑	2898
辗	2899
霄	2900
篡	2901
昕	2902
喂	2903
廖	2904
昌	2905
梭	2906
義	2907
員	2908
睁	2909
扉	2910
舅	2911
哆	2912
碗	2913
瞌	2914
盎	2915
蔼	2916
钩	2917
豁	2918
讹	2919
妞	2920
镖	2921
祛	2922
舊	2923
話	2924
雖	2925
枕	2926
扼	2927
寿	2928
疡	2929
秉	2930
冈	2931
滞	2932
熬	2933
┌	2934
┐	2935
肺	2936
骰	2937
辦	2938
爲	2939
咀	2940
維	2941
幾	2942
邱	2943
菠	2944
涤	2945
視	2946
猾	2947
嗬	2948
盆	2949
◎	2950
杉	2951
邂	2952
逅	2953
凳	2954
衫	2955
钥	2956
匙	2957
召	2958
绷	2959
嚎	2960
奠	2961
粮	2962
梵	2963
逾	2964
咧	2965
岭	2966
萱	2967
坎	2968
坷	2969
硕	2970
茅	2971
钓	2972
椰	2973
咚	2974
酣	2975
冇	2976
編	2977
訴	2978
饿	2979
拦	2980
彰	2981
蓬	2982
殿	2983
馬	2984
費	2985
稱	2986
藝	2987
臺	2988
帶	2989
函	2990
帜	2991
養	2992
笺	2993
薦	2994
樱	2995
吞	2996
勺	2997
﹏	2998
葱	2999
凝	3000
嗲	3001
惫	3002
碌	3003
蒋	3004
惬	3005
噩	3006
逍	3007
怡	3008
違	3009
栗	3010
坂	3011
惦	3012
癖	3013
掂	3014
唬	3015
舱	3016
澎	3017
裳	3018
咏	3019
盜	3020
拢	3021
畑	3022
勲	3023
昵	3024
奴	3025
囔	3026
眶	3027
徽	3028
焊	3029
尬	3030
锢	3031
缀	3032
赃	3033
澄	3034
疫	3035
驻	3036
贸	3037
椒	3038
動	3039
桔	3040
淆	3041
吱	3042
湘	3043
趸	3044
噼	3045
斩	3046
馅	3047
娅	3048
赐	3049
绒	3050
僻	3051
純	3052
唔	3053
叽	3054
噶	3055
绞	3056
舆	3057
煤	3058
冕	3059
瘫	3060
痪	3061
拂	3062
颦	3063
挠	3064
枭	3065
鞭	3066
挞	3067
诋	3068
镭	3069
厕	3070
铎	3071
烁	3072
掐	3073
『	3074
』	3075
泱	3076
奂	3077
邹	3078
郡	3079
詹	3080
譯	3081
萊	3082
蕩	3083
針	3084
寇	3085
淌	3086
杳	3087
髦	3088
拘	3089
渣	3090
瘪	3091
蔻	3092
蛛	3093
雍	3094
诧	3095
淇	3096
蹩	3097
芙	3098
罕	3099
捉	3100
杠	3101
砍	3102
谩	3103
驭	3104
谍	3105
喉	3106
芹	3107
鳅	3108
簿	3109
孟	3110
汲	3111
潢	3112
貂	3113
囧	3114
瞧	3115
珀	3116
喃	3117
灼	3118
掺	3119
蟹	3120
岔	3121
哉	3122
呻	3123
變	3124
舟	3125
爹	3126
骆	3127
驼	3128
懦	3129
嗅	3130
薪	3131
阉	3132
锣	3133
鹜	3134
菱	3135
彭	3136
姬	3137
夷	3138
鬱	3139
裕	3140
ｄ	3141
熨	3142
躲	3143
橱	3144
闺	3145
孚	3146
稔	3147
驳	3148
幌	3149
睽	3150
疹	3151
虐	3152
矿	3153
嗜	3154
啼	3155
跷	3156
锡	3157
揪	3158
膑	3159
娥	3160
倩	3161
绸	3162
寐	3163
悶	3164
汀	3165
鞍	3166
窥	3167
巷	3168
屎	3169
飚	3170
扶	3171
诫	3172
酬	3173
仑	3174
換	3175
簡	3176
裙	3177
熠	3178
厢	3179
賣	3180
辆	3181
倡	3182
钧	3183
瓢	3184
吕	3185
樟	3186
厘	3187
痒	3188
溶	3189
撇	3190
茧	3191
俸	3192
俪	3193
奄	3194
寝	3195
畔	3196
疚	3197
侈	3198
禾	3199
禹	3200
崭	3201
绽	3202
惺	3203
禺	3204
蜂	3205
講	3206
﹔	3207
圍	3208
學	3209
習	3210
璞	3211
苟	3212
Ｌ	3213
钠	3214
乞	3215
肃	3216
結	3217
醍	3218
醐	3219
臾	3220
Ｖ	3221
梗	3222
呦	3223
恕	3224
翩	3225
亢	3226
袜	3227
業	3228
颁	3229
锂	3230
孑	3231
洼	3232
绰	3233
瑶	3234
猥	3235
倦	3236
產	3237
據	3238
溅	3239
Ｎ	3240
辍	3241
戛	3242
嫂	3243
┼	3244
┴	3245
镀	3246
腑	3247
朔	3248
膳	3249
紀	3250
佣	3251
涌	3252
迂	3253
苛	3254
逛	3255
援	3256
耸	3257
睇	3258
狡	3259
砭	3260
烙	3261
棵	3262
仨	3263
锥	3264
師	3265
護	3266
渺	3267
霆	3268
喔	3269
摧	3270
菩	3271
拭	3272
庙	3273
豐	3274
製	3275
踩	3276
萎	3277
署	3278
揽	3279
譬	3280
挽	3281
枚	3282
彷	3283
潸	3284
诲	3285
嘢	3286
冉	3287
猎	3288
堡	3289
抉	3290
臼	3291
讳	3292
禮	3293
葬	3294
踊	3295
卵	3296
徘	3297
徊	3298
暧	3299
盡	3300
瞰	3301
贷	3302
簟	3303
浣	3304
陵	3305
潭	3306
碜	3307
僵	3308
咿	3309
佑	3310
缉	3311
庐	3312
烛	3313
＾	3314
娶	3315
娴	3316
顧	3317
釋	3318
翟	3319
藤	3320
翅	3321
苗	3322
桦	3323
準	3324
湛	3325
褒	3326
箫	3327
桓	3328
雀	3329
劫	3330
蓄	3331
躯	3332
Ｔ	3333
遠	3334
の	3335
攀	3336
嬉	3337
佐	3338
栽	3339
礴	3340
刃	3341
迦	3342
區	3343
畢	3344
際	3345
夠	3346
飄	3347
祭	3348
預	3349
賺	3350
翠	3351
轩	3352
辕	3353
囫	3354
囵	3355
蹄	3356
―	3357
仗	3358
踌	3359
躇	3360
喋	3361
係	3362
術	3363
歷	3364
彪	3365
磊	3366
盯	3367
眷	3368
苔	3369
藐	3370
矦	3371
侍	3372
渍	3373
宛	3374
﹡	3375
偠	3376
苚	3377
⒈	3378
輩	3379
籽	3380
↘	3381
￣	3382
毙	3383
幫	3384
栋	3385
×	3386
續	3387
庇	3388
峨	3389
嵋	3390
稠	3391
丸	3392
恸	3393
Ｘ	3394
戀	3395
儘	3396
濃	3397
獻	3398
敘	3399
暌	3400
舉	3401
則	3402
風	3403
優	3404
璀	3405
璨	3406
沸	3407
缚	3408
阮	3409
孰	3410
囡	3411
兢	3412
も	3413
緒	3414
擇	3415
糅	3416
膊	3417
珊	3418
埂	3419
鹂	3420
祈	3421
祷	3422
擋	3423
財	3424
陸	3425
慮	3426
稽	3427
耙	3428
隶	3429
帽	3430
窈	3431
窕	3432
亵	3433
渎	3434
處	3435
尴	3436
懋	3437
旌	3438
掀	3439
匮	3440
隽	3441
嗨	3442
眨	3443
赙	3444
肄	3445
泯	3446
呛	3447
拣	3448
霖	3449
韓	3450
紅	3451
嗒	3452
補	3453
釘	3454
窍	3455
疮	3456
勁	3457
壕	3458
哩	3459
骸	3460
拮	3461
帆	3462
鄂	3463
沮	3464
郊	3465
镙	3466
硅	3467
層	3468
樓	3469
譚	3470
氣	3471
迴	3472
腸	3473
蠻	3474
註	3475
嘞	3476
轿	3477
殄	3478
澡	3479
挨	3480
蜘	3481
颙	3482
琰	3483
诏	3484
茜	3485
侬	3486
惘	3487
汾	3488
谜	3489
皂	3490
鹰	3491
痫	3492
泻	3493
臉	3494
驿	3495
钨	3496
硫	3497
猖	3498
淹	3499
冼	3500
漩	3501
涡	3502
拐	3503
陕	3504
诒	3505
黏	3506
槐	3507
贿	3508
赂	3509
誰	3510
爪	3511
掠	3512
蹂	3513
躏	3514
俭	3515
拎	3516
黛	3517
榴	3518
兀	3519
娟	3520
殴	3521
钚	3522
隘	3523
煙	3524
¤	3525
懑	3526
ｖ	3527
咪	3528
辄	3529
溉	3530
坍	3531
阀	3532
铆	3533
鼹	3534
烨	3535
竽	3536
旭	3537
溪	3538
缸	3539
Ｋ	3540
丞	3541
姚	3542
蒼	3543
虾	3544
匝	3545
蛾	3546
噎	3547
秩	3548
婪	3549
贻	3550
塤	3551
嚴	3552
貫	3553
祇	3554
玷	3555
汙	3556
祐	3557
揣	3558
禧	3559
邵	3560
颀	3561
俨	3562
妲	3563
ｅ	3564
绯	3565
涮	3566
※	3567
蟠	3568
孪	3569
轶	3570
蟋	3571
蟀	3572
徙	3573
栈	3574
廿	3575
窜	3576
藉	3577
窒	3578
蜥	3579
蜴	3580
俎	3581
陨	3582
嬅	3583
吒	3584
甭	3585
劈	3586
瞒	3587
侥	3588
蹴	3589
馊	3590
﹕	3591
﹑	3592
吭	3593
役	3594
殆	3595
揾	3596
漾	3597
卻	3598
頂	3599
俚	3600
僚	3601
咩	3602
沥	3603
珂	3604
紙	3605
蚊	3606
丐	3607
袍	3608
憂	3609
壓	3610
秃	3611
铿	3612
锵	3613
诓	3614
噜	3615
拗	3616
鲨	3617
呸	3618
缪	3619
摞	3620
咣	3621
搪	3622
媳	3623
璐	3624
钞	3625
驗	3626
額	3627
谧	3628
纨	3629
绔	3630
虞	3631
匿	3632
├	3633
莘	3634
屠	3635
慑	3636
伎	3637
盹	3638
蝇	3639
亟	3640
勘	3641
屡	3642
贮	3643
掷	3644
態	3645
騰	3646
罵	3647
諒	3648
亂	3649
漲	3650
爛	3651
噠	3652
莪	3653
衢	3654
砷	3655
荟	3656
鹏	3657
氓	3658
纶	3659
許	3660
廣	3661
礙	3662
佬	3663
粕	3664
唇	3665
咽	3666
≠	3667
屿	3668
岚	3669
弊	3670
髒	3671
蝎	3672
隧	3673
憎	3674
壹	3675
凿	3676
蹭	3677
痣	3678
迥	3679
觑	3680
峯	3681
皈	3682
擁	3683
眾	3684
楠	3685
–	3686
瑙	3687
饶	3688
裔	3689
矜	3690
履	3691
鹤	3692
遐	3693
炽	3694
浇	3695
榛	3696
怆	3697
ó	3698
乒	3699
乓	3700
徨	3701
轴	3702
滤	3703
狩	3704
赦	3705
旱	3706
坝	3707
葡	3708
萄	3709
捱	3710
嗟	3711
跋	3712
戟	3713
袱	3714
祉	3715
瑟	3716
俞	3717
啫	3718
喱	3719
颊	3720
狈	3721
識	3722
檐	3723
箴	3724
薙	3725
憧	3726
憬	3727
捂	3728
呓	3729
協	3730
揮	3731
辽	3732
俯	3733
迸	3734
缅	3735
闫	3736
骋	3737
痧	3738
霹	3739
雳	3740
刑	3741
屯	3742
婿	3743
箍	3744
溥	3745
蟑	3746
螂	3747
榷	3748
條	3749
〔	3750
〕	3751
妍	3752
舔	3753
刨	3754
ê	3755
涎	3756
擬	3757
紹	3758
橘	3759
嗄	3760
暫	3761
尋	3762
驅	3763
嘗	3764
璧	3765
耷	3766
蛀	3767
瞩	3768
渤	3769
惪	3770
炬	3771
Ｂ	3772
蹿	3773
臧	3774
枫	3775
娩	3776
泾	3777
浜	3778
脍	3779
炙	3780
颓	3781
巢	3782
戮	3783
淄	3784
怠	3785
摹	3786
蜚	3787
聋	3788
聩	3789
琥	3790
魚	3791
幹	3792
斌	3793
玺	3794
涅	3795
槃	3796
阂	3797
頻	3798
圓	3799
測	3800
況	3801
塵	3802
獲	3803
寶	3804
郵	3805
絕	3806
異	3807
誤	3808
槍	3809
報	3810
丟	3811
車	3812
撿	3813
錦	3814
偽	3815
帥	3816
僅	3817
夾	3818
窩	3819
埔	3820
麟	3821
炅	3822
類	3823
噹	3824
漸	3825
細	3826
長	3827
貼	3828
窮	3829
資	3830
醫	3831
啬	3832
薰	3833
舜	3834
陳	3835
綺	3836
貞	3837
蚩	3838
狰	3839
狞	3840
楂	3841
砺	3842
謝	3843
設	3844
計	3845
語	3846
雜	3847
敞	3848
囍	3849
旷	3850
舀	3851
襲	3852
託	3853
懿	3854
潦	3855
雁	3856
啕	3857
怹	3858
玥	3859
簧	3860
缶	3861
Ｆ	3862
斧	3863
怯	3864
刁	3865
氧	3866
拈	3867
惚	3868
炖	3869
仆	3870
鄒	3871
創	3872
詞	3873
訓	3874
練	3875
賞	3876
數	3877
罷	3878
蛰	3879
霏	3880
蔬	3881
簌	3882
琉	3883
惕	3884
攥	3885
芜	3886
迭	3887
罹	3888
憔	3889
悴	3890
擞	3891
湃	3892
唏	3893
説	3894
皖	3895
挲	3896
杈	3897
叼	3898
朦	3899
胧	3900
砣	3901
镣	3902
谪	3903
７	3904
犄	3905
旮	3906
旯	3907
悚	3908
嗽	3909
痞	3910
藕	3911
宰	3912
厮	3913
矢	3914
蝉	3915
沌	3916
帘	3917
搅	3918
郞	3919
沖	3920
歖	3921
咦	3922
運	3923
庵	3924
揈	3925
揑	3926
锒	3927
铛	3928
颅	3929
曙	3930
丘	3931
鳟	3932
憩	3933
彗	3934
蜕	3935
仲	3936
斷	3937
邊	3938
眞	3939
蒽	3940
匈	3941
阑	3942
菁	3943
鸥	3944
酵	3945
拌	3946
膨	3947
胀	3948
牧	3949
铉	3950
∶	3951
＃	3952
瞑	3953
伶	3954
肿	3955
黯	3956
瀚	3957
韧	3958
疤	3959
杖	3960
愕	3961
蔚	3962
嘹	3963
柠	3964
檬	3965
楷	3966
惩	3967
尸	3968
乾	3969
冀	3970
凛	3971
襄	3972
咛	3973
曝	3974
簽	3975
Ｊ	3976
Ｙ	3977
啄	3978
祁	3979
蹲	3980
晤	3981
秽	3982
弧	3983
釜	3984
溯	3985
咤	3986
峻	3987
瓷	3988
掰	3989
峥	3990
嵘	3991
霁	3992
啜	3993
裱	3994
觊	3995
觎	3996
竭	3997
俘	3998
晋	3999
茗	4000
飾	4001
戰	4002
爭	4003
緣	4004
侶	4005
飆	4006
溫	4007
擔	4008
賓	4009
參	4010
驚	4011
嘆	4012
檔	4013
臨	4014
認	4015
傷	4016
傳	4017
達	4018
飽	4019
搶	4020
洽	4021
週	4022
館	4023
訪	4024
磯	4025
繼	4026
銅	4027
彿	4028
徜	4029
徉	4030
閒	4031
懶	4032
蹬	4033
楔	4034
噬	4035
踉	4036
跄	4037
盏	4038
笈	4039
聘	4040
Ｇ	4041
茄	4042
遛	4043
恤	4044
劍	4045
蓦	4046
＼	4047
荀	4048
垠	4049
倘	4050
氙	4051
標	4052
镶	4053
桢	4054
沛	4055
烬	4056
挎	4057
炊	4058
筛	4059
廓	4060
苇	4061
蔑	4062
皙	4063
悸	4064
蹉	4065
跎	4066
焙	4067
畿	4068
蛙	4069
圻	4070
葵	4071
嫣	4072
睦	4073
尻	4074
斋	4075
塘	4076
羯	4077
浈	4078
锤	4079
棺	4080
惆	4081
怅	4082
啸	4083
梨	4084
連	4085
劇	4086
颤	4087
詳	4088
徑	4089
離	4090
線	4091
載	4092
纬	4093
肢	4094
缆	4095
堤	4096
娑	4097
粟	4098
纫	4099
華	4100
馮	4101
戍	4102
蘭	4103
<UNK>	4104
<PAD>	4105
